1.0,40.320385,42.628964
1.0,42.983072,47.763259
1.0,44.519923,49.624875
1.0,44.902204,50.834284
1.0,47.078935,55.65276
1.0,50.152307,59.089827
1.0,50.205175,62.43565
1.0,54.239808,68.943373
1.0,56.058646,71.985019
1.0,57.365782,70.115234
1.0,57.563018,78.046116
1.0,58.521165,75.252631
1.0,63.020975,85.658493
1.0,64.448536,92.627471
1.0,64.568495,97.180539
1.0,68.312353,100.430607
